# Starting Date: Sun Oct 20 09:17:01 AEDT 2019
# Termination Date: Sun Oct 20 09:17:07 AEDT 2019
# Time Used: 00:06
# Directory: /short/ep0/hm1876/TEOS/Dissociative-Adsorption/Si-O/100/2-D
# File: /short/ep0/hm1876/TEOS/Dissociative-Adsorption/Si-O/100/2-D/CeO2-06.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 111 	 -40955.9539668450 	 11	 	 0.003945 NO	 	 0.000301 NO	 	 0.043498 NO	 	 0.003893 NO	           0.090
 	 112 	 -40955.9542940310 	 10	 	 0.003163 NO	 	 0.000243 YES	 	 0.073111 NO	 	 0.007786 NO	           0.179
 	 113 	 -40955.9547108430 	 12	 	 0.001786 NO	 	 0.000160 YES	 	 0.116042 NO	 	 0.013515 NO	           0.359
 	 114 	 -40955.9549377650 	 14	 	 0.001825 NO	 	 0.000205 YES	 	 0.023608 NO	 	 0.002008 NO	           0.718
 	 115 	 -40955.9549628760 	 12	 	 0.000608 NO	 	 0.000114 YES	 	 0.007245 NO	 	 0.001039 YES	           0.718
 	 116 	 -40955.9549786550 	 10	 	 0.000498 NO	 	 0.000085 YES	 	 0.019139 NO	 	 0.002922 NO	           1.440
 	 117 	 -40955.9549935710 	 11	 	 0.000401 YES	 	 0.000083 YES	 	 0.009638 NO	 	 0.001657 NO	           1.440
 	 118 	 -40955.9549987230 	 11	 	 0.000367 YES	 	 0.000073 YES	 	 0.012727 NO	 	 0.001603 NO	           1.440
 	 119 	 -40955.9549993660 	 11	 	 0.000245 YES	 	 0.000054 YES	 	 0.003466 NO	 	 0.000401 YES	           0.009
 	 120 	 -40955.9549993200 	 4	 	 0.000237 YES	 	 0.000050 YES	 	 0.000889 YES	 	 0.000100 YES	           0.002
 	 121 	 -40955.9545667160 	 9	 	 0.000783 NO	 	 0.000116 YES	 	 0.000891 YES	 	 0.000100 YES	           0.000
 	 122 	 -40955.9545674580 	 6	 	 0.000766 NO	 	 0.000114 YES	 	 0.001065 YES	 	 0.000100 YES	           0.002
 	 123 	 -40955.9545692450 	 4	 	 0.000731 NO	 	 0.000110 YES	 	 0.002001 NO	 	 0.000200 YES	           0.005
 	 124 	 -40955.9545720390 	 8	 	 0.000692 NO	 	 0.000104 YES	 	 0.004155 NO	 	 0.000401 YES	           0.009
 	 125 	 -40955.9545754770 	 4	 	 0.000645 NO	 	 0.000096 YES	 	 0.004222 NO	 	 0.000401 YES	           0.009
 	 126 	 -40955.9545807000 	 10	 	 0.000561 NO	 	 0.000083 YES	 	 0.008364 NO	 	 0.000801 YES	           0.019
 	 127 	 -40955.9545844080 	 10	 	 0.000471 NO	 	 0.000070 YES	 	 0.008701 NO	 	 0.000801 YES	           0.019
 	 128 	 -40955.9545881570 	 10	 	 0.000365 YES	 	 0.000054 YES	 	 0.008420 NO	 	 0.000801 YES	           0.019
 	 129 	 -40955.9545901310 	 7	 	 0.000267 YES	 	 0.000041 YES	 	 0.008346 NO	 	 0.000801 YES	           0.019
 	 130 	 -40955.9545903620 	 9	 	 0.000170 YES	 	 0.000031 YES	 	 0.002500 NO	 	 0.000200 YES	           0.005
 	 131 	 -40955.9545904440 	 6	 	 0.000157 YES	 	 0.000029 YES	 	 0.000608 YES	 	 0.000050 YES	           0.001
 	 132 	 -40955.9554411330 	 7	 	 0.000539 NO	 	 0.000068 YES	 	 0.000394 YES	 	 0.000050 YES	           0.000
 	 133 	 -40955.9554415560 	 6	 	 0.000519 NO	 	 0.000065 YES	 	 0.000837 YES	 	 0.000100 YES	           0.002
 	 134 	 -40955.9554423600 	 7	 	 0.000470 NO	 	 0.000059 YES	 	 0.001733 YES	 	 0.000200 YES	           0.005
 	 135 	 -40955.9554434890 	 7	 	 0.000386 YES	 	 0.000049 YES	 	 0.001721 YES	 	 0.000200 YES	           0.005
 	 136 	 -40955.9549714330 	 8	 	 0.000301 YES	 	 0.000040 YES	 	 0.001952 NO	 	 0.000200 YES	           0.000
 	 137 	 -40955.9549722350 	 8	 	 0.000237 YES	 	 0.000033 YES	 	 0.003498 NO	 	 0.000401 YES	           0.009
 	 138 	 -40955.9549725240 	 8	 	 0.000183 YES	 	 0.000025 YES	 	 0.000871 YES	 	 0.000100 YES	           0.002
 	 139 	 -40955.9545276460 	 8	 	 0.000469 NO	 	 0.000048 YES	 	 0.001017 YES	 	 0.000100 YES	           0.000
 	 140 	 -40955.9545278440 	 7	 	 0.000418 YES	 	 0.000043 YES	 	 0.001089 YES	 	 0.000100 YES	           0.002
 	 141 	 -40955.9550312220 	 6	 	 0.000474 NO	 	 0.000055 YES	 	 0.000855 YES	 	 0.000100 YES	           0.000
 	 142 	 -40955.9550312050 	 6	 	 0.000452 NO	 	 0.000052 YES	 	 0.000280 YES	 	 0.000025 YES	           0.001
 	 143 	 -40955.9550311920 	 3	 	 0.000433 YES	 	 0.000049 YES	 	 0.000042 YES	 	 0.000006 YES	           0.000
 	 144 	 -40955.9545598820 	 9	 	 0.000317 YES	 	 0.000035 YES	 	 0.000053 YES	 	 0.000006 YES	           0.000
# Done!
